event_id,event_type,timestamp,amount,customer_id,failure_reason,attempt_count,days_since_last_attempt,customer_history_summary,total_past_payments,past_successful_payments,past_recovery_rate,archetype,did_recover,recovery_probability,recommended_action,policy_decision,executed_action,outcome,revenue_recovered,reasoning_text
8f9cf860-a6ad-462c-87d2-cd47044b878e,payment_failure,2026-08-03T03:51:37.160216+00:00,113498.69,cust_high_v_2989,card_declined,3,2.96,"{""total_past_payments"": 20, ""past_successful_payments"": 17, ""past_recovery_rate"": 0.85}",20,17,0.85,high_value_link_responder,1,0.3719,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,113498.69,"This is a high-value transaction of ₹113,498.69 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
b2cb7968-53b9-4390-b9e3-4686dc30a669,checkout_abandonment,2026-08-17T08:50:32.651760+00:00,11925.39,cust_checko_7043,abandoned,2,0.83,"{""total_past_payments"": 1, ""past_successful_payments"": 0, ""past_recovery_rate"": 0.0}",1,0,0.0,checkout_abandoner,0,0.5076,REMINDER,BLOCKED: max_daily_contact_attempts_per_customer,STOP,NO_ACTION,0.0,"The customer abandoned checkout for an order worth ₹11,925.39 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
c3063254-18d7-4885-8025-5a5c100a3fbf,payment_failure,2026-07-31T21:11:50.957681+00:00,36810.47,cust_high_v_6395,card_declined,1,0.78,"{""total_past_payments"": 14, ""past_successful_payments"": 9, ""past_recovery_rate"": 0.6429}",14,9,0.6429,high_value_link_responder,1,0.2635,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,36810.47,"This is a high-value transaction of ₹36,810.47 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
d1382582-86bf-483a-a335-f2fb318f307d,subscription_failure,2026-08-04T00:38:41.571985+00:00,2238.57,cust_reliab_7771,card_declined,2,1.74,"{""total_past_payments"": 47, ""past_successful_payments"": 46, ""past_recovery_rate"": 0.9787}",47,46,0.9787,reliable_temporary_glitch,1,0.9428,RETRY,APPROVED,RETRY,SUCCESS,2238.57,The failure reason 'card_declined' appears transient with an estimated recovery probability of 99.9%. The customer maintains a healthy historical success rate of 97.9% across 47 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
fd31e055-91d4-4756-837c-a4f775b588a7,payment_failure,2026-08-14T07:33:15.502804+00:00,132533.53,cust_high_v_8908,network_error,2,2.94,"{""total_past_payments"": 15, ""past_successful_payments"": 12, ""past_recovery_rate"": 0.8}",15,12,0.8,high_value_link_responder,1,0.7149,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,132533.53,"This is a high-value transaction of ₹132,533.53 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
acca634e-fe3c-4dc2-8241-217723d9e1d8,payment_failure,2026-07-26T08:15:47.192574+00:00,5343.95,cust_chroni_1987,expired_card,4,5.17,"{""total_past_payments"": 4, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.25}",4,1,0.25,chronic_failer,0,0.0838,ESCALATE,APPROVED,ESCALATE,PENDING,0.0,"Automated recovery has failed after 4 attempts for this transaction of ₹5,343.95 INR. With ML recovery probability estimated at 23.9%, automated retries have diminishing returns. Escalating to a human customer success representative is recommended for personalized outreach."
7033f638-b831-4025-b904-cd18da3a0fa2,payment_failure,2026-08-09T23:29:16.180915+00:00,134720.25,cust_high_v_9420,network_error,2,1.02,"{""total_past_payments"": 23, ""past_successful_payments"": 19, ""past_recovery_rate"": 0.8261}",23,19,0.8261,high_value_link_responder,1,0.7616,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,134720.25,"This is a high-value transaction of ₹134,720.25 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
c0525849-66a2-4071-a336-81b73a466b2d,payment_failure,2026-08-06T09:28:58.704377+00:00,230678.18,cust_high_v_9412,card_declined,1,2.79,"{""total_past_payments"": 17, ""past_successful_payments"": 15, ""past_recovery_rate"": 0.8824}",17,15,0.8824,high_value_link_responder,1,0.2495,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,230678.18,"This is a high-value transaction of ₹230,678.18 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
92dc316d-f803-43f1-afc6-641adf530b46,payment_failure,2026-08-08T20:06:12.672655+00:00,179409.85,cust_high_v_2755,card_declined,3,2.12,"{""total_past_payments"": 9, ""past_successful_payments"": 7, ""past_recovery_rate"": 0.7778}",9,7,0.7778,high_value_link_responder,0,0.8514,PAYMENT_LINK,APPROVED,PAYMENT_LINK,FAILED,0.0,"This is a high-value transaction of ₹179,409.85 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
fa30a5bc-8fa0-44bb-9098-600844954266,payment_failure,2026-08-01T16:10:25.051149+00:00,3730.6,cust_chroni_8069,card_declined,5,1.71,"{""total_past_payments"": 19, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.0526}",19,1,0.0526,chronic_failer,0,0.0035,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (1.8%), indicating high likelihood of permanent failure. Given 5 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
396a0fe0-dfbe-42ab-b65f-8a3238c42d37,payment_failure,2026-08-11T12:26:19.481329+00:00,6899.44,cust_reliab_7923,network_error,2,0.29,"{""total_past_payments"": 34, ""past_successful_payments"": 32, ""past_recovery_rate"": 0.9412}",34,32,0.9412,reliable_temporary_glitch,1,0.8935,RETRY,APPROVED,RETRY,SUCCESS,6899.44,The failure reason 'network_error' appears transient with an estimated recovery probability of 82.3%. The customer maintains a healthy historical success rate of 94.1% across 34 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
9cb2208c-c392-45ca-bbde-92e29f088e86,overdue_invoice,2026-08-05T23:19:33.228328+00:00,19826.61,cust_slow_b_1870,overdue,1,21.16,"{""total_past_payments"": 7, ""past_successful_payments"": 5, ""past_recovery_rate"": 0.7143}",7,5,0.7143,slow_but_reliable_payer,0,0.6199,REMINDER,APPROVED,REMINDER,FAILED,0.0,"The invoice of ₹19,826.61 INR is overdue with 1 previous attempt(s). The customer has a solid historical recovery rate of 71.4%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
30c4ae9d-19e1-4700-ad03-f7e3bfe70ff5,payment_failure,2026-08-05T13:35:46.846587+00:00,86978.38,cust_high_v_2659,card_declined,3,2.25,"{""total_past_payments"": 17, ""past_successful_payments"": 12, ""past_recovery_rate"": 0.7059}",17,12,0.7059,high_value_link_responder,0,0.9048,PAYMENT_LINK,APPROVED,PAYMENT_LINK,FAILED,0.0,"This is a high-value transaction of ₹86,978.38 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
db8d2fd1-226b-400a-810a-25de27db9577,payment_failure,2026-08-15T10:09:24.634200+00:00,5167.81,cust_chroni_8811,card_declined,5,5.4,"{""total_past_payments"": 5, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.2}",5,1,0.2,chronic_failer,0,0.0141,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (0.5%), indicating high likelihood of permanent failure. Given 5 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
57fd2e33-189d-4cbb-9e56-3edcc5faf853,payment_failure,2026-08-16T10:09:49.445482+00:00,71329.82,cust_slow_b_1208,overdue,1,9.68,"{""total_past_payments"": 18, ""past_successful_payments"": 13, ""past_recovery_rate"": 0.7222}",18,13,0.7222,slow_but_reliable_payer,1,0.7701,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,71329.82,"This is a high-value transaction of ₹71,329.82 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
c33f044f-7e2e-450a-ab22-db6fa286a3e4,subscription_failure,2026-08-16T09:48:32.786360+00:00,11523.78,cust_reliab_9000,insufficient_funds,1,1.23,"{""total_past_payments"": 40, ""past_successful_payments"": 37, ""past_recovery_rate"": 0.925}",40,37,0.925,reliable_temporary_glitch,0,0.9281,RETRY,APPROVED,RETRY,FAILED,0.0,The failure reason 'insufficient_funds' appears transient with an estimated recovery probability of 53.8%. The customer maintains a healthy historical success rate of 92.5% across 40 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
220202b6-9c5f-4a1f-af38-4ad542764951,overdue_invoice,2026-08-21T00:12:35.267661+00:00,71204.16,cust_slow_b_3401,overdue,2,25.88,"{""total_past_payments"": 20, ""past_successful_payments"": 17, ""past_recovery_rate"": 0.85}",20,17,0.85,slow_but_reliable_payer,0,0.8988,REMINDER,APPROVED,REMINDER,FAILED,0.0,"The invoice of ₹71,204.16 INR is overdue with 2 previous attempt(s). The customer has a solid historical recovery rate of 85.0%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
de8866de-785c-4011-89f9-f29695d44a3c,overdue_invoice,2026-08-11T00:10:07.806676+00:00,59114.36,cust_slow_b_6777,overdue,3,17.16,"{""total_past_payments"": 15, ""past_successful_payments"": 12, ""past_recovery_rate"": 0.8}",15,12,0.8,slow_but_reliable_payer,1,0.8765,REMINDER,APPROVED,REMINDER,SUCCESS,59114.36,"The invoice of ₹59,114.36 INR is overdue with 3 previous attempt(s). The customer has a solid historical recovery rate of 80.0%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
6c097896-60f0-4421-8375-ae0ff6945255,checkout_abandonment,2026-08-01T14:41:47.511892+00:00,10442.23,cust_checko_1339,abandoned,2,0.52,"{""total_past_payments"": 10, ""past_successful_payments"": 5, ""past_recovery_rate"": 0.5}",10,5,0.5,checkout_abandoner,1,0.6665,REMINDER,BLOCKED: max_daily_contact_attempts_per_customer,STOP,NO_ACTION,0.0,"The customer abandoned checkout for an order worth ₹10,442.23 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
31c9f562-5d45-4856-a66e-fbc255960d11,subscription_failure,2026-08-20T14:28:47.360106+00:00,4705.16,cust_chroni_7189,card_declined,6,3.16,"{""total_past_payments"": 4, ""past_successful_payments"": 0, ""past_recovery_rate"": 0.0}",4,0,0.0,chronic_failer,0,0.0046,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (1.1%), indicating high likelihood of permanent failure. Given 6 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
1768c2a6-11d6-4720-bb6a-0edb7b28f66b,payment_failure,2026-08-01T03:59:38.722689+00:00,90929.92,cust_slow_b_6715,insufficient_funds,2,29.68,"{""total_past_payments"": 20, ""past_successful_payments"": 15, ""past_recovery_rate"": 0.75}",20,15,0.75,slow_but_reliable_payer,1,0.8083,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,90929.92,"This is a high-value transaction of ₹90,929.92 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
0b468ba9-5064-4b29-8230-4af70c6ca815,checkout_abandonment,2026-08-20T07:08:21.136091+00:00,6456.9,cust_checko_8455,abandoned,2,2.54,"{""total_past_payments"": 1, ""past_successful_payments"": 0, ""past_recovery_rate"": 0.0}",1,0,0.0,checkout_abandoner,0,0.0518,REMINDER,APPROVED,REMINDER,FAILED,0.0,"The customer abandoned checkout for an order worth ₹6,456.90 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
8cbd8044-de21-4f42-812a-58da6657896a,checkout_abandonment,2026-08-18T05:23:38.300284+00:00,546.27,cust_checko_5747,abandoned,1,1.51,"{""total_past_payments"": 2, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.5}",2,1,0.5,checkout_abandoner,1,0.4782,REMINDER,APPROVED,REMINDER,SUCCESS,546.27,"The customer abandoned checkout for an order worth ₹546.27 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
e9fb3e0b-bc6e-4190-9ee0-8d124e3df352,payment_failure,2026-08-21T01:30:16.777502+00:00,34214.45,cust_high_v_6010,insufficient_funds,2,2.56,"{""total_past_payments"": 8, ""past_successful_payments"": 5, ""past_recovery_rate"": 0.625}",8,5,0.625,high_value_link_responder,1,0.8428,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,34214.45,"This is a high-value transaction of ₹34,214.45 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
